,Static,Stop-Loss / Take-Profit,Monthly Rebalance,ML Portfolio
2021-10-27,5200.76639162268,5200.766391622681,5221.251475134853,5184.177853966739
2021-10-28,5249.022702511924,5249.022702511924,5268.354102141482,5228.1173548062325
2021-10-29,5268.886536698484,5268.886536698484,5303.382453047821,5335.069341344693
2021-10-30,5268.886536698484,5268.886536698484,5303.382453047821,5335.069341344693
2021-10-31,5268.886536698484,5268.886536698484,5303.382453047821,5335.069341344693
2021-11-01,5281.939126763793,5281.939126763793,5272.404370486569,5351.35583892554
2021-11-02,5333.746411555764,5333.746411555764,5310.315539139538,5401.611318790097
2021-11-03,5386.855276139488,5386.8552761394885,5363.094984688913,5447.205570111913
2021-11-04,5352.265526698715,5352.265526698715,5398.251774098807,5412.252236813798
2021-11-05,5410.345558713135,5410.345558713135,5387.316052108203,5460.174630253983
2021-11-06,5410.345558713135,5410.345558713135,5387.316052108203,5460.174630253983
2021-11-07,5410.345558713135,5410.345558713135,5387.316052108203,5460.174630253983
2021-11-08,5365.595438549273,5365.595438549273,5410.185825121541,5452.703905264769
2021-11-09,5362.704801088569,5362.704801088569,5412.080647065245,5439.427246737525
2021-11-10,5338.070183142336,5338.070183142336,5355.468601982713,5431.6796351446965
2021-11-11,5354.665828889774,5354.665828889775,5359.32582760349,5445.591566761974
2021-11-12,5393.829388688337,5393.829388688338,5427.823252860537,5484.140566549186
2021-11-13,5393.829388688337,5393.829388688338,5427.823252860537,5484.140566549186
2021-11-14,5393.829388688337,5393.829388688338,5427.823252860537,5484.140566549186
2021-11-15,5419.696826722855,5419.696826722856,5413.530139019508,5489.233184065824
2021-11-16,5437.853703910878,5437.853703910879,5473.946713995215,5525.422728445867
2021-11-17,5434.947189936763,5434.947189936765,5478.357890564537,5505.273585672028
2021-11-18,5472.491569110109,5472.4915691101105,5501.483679531246,5516.109924601336
2021-11-19,5477.1417314328755,5477.141731432876,5542.631126300518,5516.627909250855
2021-11-20,5477.1417314328755,5477.141731432876,5542.631126300518,5516.627909250855
2021-11-21,5477.1417314328755,5477.141731432876,5542.631126300518,5516.627909250855
2021-11-22,5501.094565071893,5501.094565071896,5491.10978701705,5527.31623662866
2021-11-23,5537.942292633754,5537.942292633755,5418.286365951511,5507.332913339469
2021-11-24,5533.78191113644,5533.781911136441,5415.020762858063,5486.698222288986
2021-11-25,5533.78191113644,5533.781911136441,5415.020762858063,5486.698222288986
2021-11-26,5371.493777110634,5371.493777110636,5316.674422069362,5354.096660883041
2021-11-27,5371.493777110634,5371.493777110636,5316.674422069362,5354.096660883041
2021-11-28,5371.493777110634,5371.493777110636,5316.674422069362,5354.096660883041
2021-11-29,5432.616588204405,5432.616588204408,5437.460854737148,5401.105017790772
2021-11-30,5355.726904997823,5355.726904997825,5385.031844967576,5117.927594551118
2021-12-01,5364.221584462038,5364.22158446204,5363.794176003439,5049.365338150439
2021-12-02,5416.4416029770655,5416.441602977069,5412.894256234261,5155.66395388065
2021-12-03,5424.285366873903,5424.285366873904,5302.962473093355,5129.08642476606
2021-12-04,5424.285366873903,5424.285366873904,5302.962473093355,5129.08642476606
2021-12-05,5424.285366873903,5424.285366873904,5302.962473093355,5129.08642476606
2021-12-06,5504.9680518852065,5504.968051885208,5360.961098825452,5263.1838043762655
2021-12-07,5603.309585852153,5603.309585852156,5512.042372524497,5348.027187276278
2021-12-08,5630.1315644875485,5630.131564487549,5563.360858972228,5383.110468886531
2021-12-09,5619.407514386635,5619.407514386638,5507.3742970782105,5315.164882012265
2021-12-10,5663.296014798707,5663.29601479871,5612.780521760137,5320.847811740566
2021-12-11,5663.296014798707,5663.29601479871,5612.780521760137,5320.847811740566
2021-12-12,5663.296014798707,5663.29601479871,5612.780521760137,5320.847811740566
2021-12-13,5637.796621349627,5637.796621349629,5571.837439290413,5254.948876153982
2021-12-14,5635.933123406379,5635.933123406383,5438.615139834969,5206.583117704756
2021-12-15,5723.777139831613,5723.777139831616,5554.628805524492,5251.773383490332
2021-12-16,5671.347098511438,5671.34709851144,5429.316635575793,5135.05107872383
2021-12-17,5590.433052936407,5590.433052936409,5372.140603921046,5100.271532510951
2021-12-18,5590.433052936407,5590.433052936409,5372.140603921046,5100.271532510951
2021-12-19,5590.433052936407,5590.433052936409,5372.140603921046,5100.271532510951
2021-12-20,5542.643443212058,5542.64344321206,5316.396304845048,5043.3539316198885
2021-12-21,5604.448365545902,5604.448365545905,5404.971500704471,5165.172053983575
2021-12-22,5647.1303526424945,5647.130352642497,5491.995493489325,5213.5476087098605
2021-12-23,5681.59340803812,5681.593408038124,5509.775237330188,5252.578598124239
2021-12-24,5681.59340803812,5681.593408038124,5509.775237330188,5252.578598124239
2021-12-25,5681.59340803812,5681.593408038124,5509.775237330188,5252.578598124239
2021-12-26,5681.59340803812,5681.593408038124,5509.775237330188,5252.578598124239
2021-12-27,5760.163479617866,5760.163479617869,5613.425454126494,5299.188110387388
2021-12-28,5770.103439213402,5770.103439213405,5600.423204113513,5305.378819626573
2021-12-29,5796.538317078932,5796.5383170789355,5622.862294604487,5317.099519193
2021-12-30,5779.2929800245765,5779.292980024579,5608.009632031516,5313.830803762202
2021-12-31,5792.995859008837,5792.995859008839,5597.939021111529,5300.405317433911
2022-01-01,5792.995859008837,5792.995859008839,5597.939021111529,5300.405317433911
2022-01-02,5792.995859008837,5792.995859008839,5597.939021111529,5300.405317433911
2022-01-03,5838.982222519933,5838.982222519936,5580.748214856009,5326.768902497387
2022-01-04,5848.248753987009,5848.248753987012,5516.831043531681,5269.729480180756
2022-01-05,5782.354179171849,5782.354179171852,5449.754228865846,5099.1360991046895
2022-01-06,5778.3051804444685,5778.305180444472,5381.318192389663,5098.688766021768
2022-01-07,5761.390401458078,5761.390401458079,5340.921979349955,5086.904420801842
2022-01-08,5761.390401458078,5761.390401458079,5340.921979349955,5086.904420801842
2022-01-09,5761.390401458078,5761.390401458079,5340.921979349955,5086.904420801842
2022-01-10,5811.339457029482,5811.339457029485,5361.516956690338,5095.546438253097
2022-01-11,5875.801266241667,5875.801266241671,5405.8479512350295,5191.234732703723
2022-01-12,5883.913300909218,5883.913300909223,5424.682658820568,5221.974591302833
2022-01-13,5817.177152945158,5817.177152945163,5283.968209967786,5122.757492049232
2022-01-14,5886.156305668148,5886.156305668152,5279.072338556647,5137.017054312633
2022-01-15,5886.156305668148,5886.156305668152,5279.072338556647,5137.017054312633
2022-01-16,5886.156305668148,5886.156305668152,5279.072338556647,5137.017054312633
2022-01-17,5886.156305668148,5886.156305668152,5279.072338556647,5137.017054312633
2022-01-18,5809.185946062034,5809.185946062039,5212.575468685624,4997.654903559817
2022-01-19,5726.308775782907,5726.308775782911,5158.686964916772,4978.530554938461
2022-01-20,5623.611170870186,5623.611170870191,5102.906146743316,4926.137617868
2022-01-21,5596.657672885555,5596.657672885561,5053.631922562002,4889.446940292191
2022-01-22,5596.657672885555,5596.657672885561,5053.631922562002,4889.446940292191
2022-01-23,5596.657672885555,5596.657672885561,5053.631922562002,4889.446940292191
2022-01-24,5613.161682510733,5613.161682510738,5052.986906291955,4884.130600979426
2022-01-25,5554.197098734548,5554.197098734553,5009.119903707324,4767.680987327829
2022-01-26,5649.575912331719,5649.575912331725,5015.271224350483,4819.462504750406
2022-01-27,5648.165295073069,5648.165295073074,5030.643251582935,4763.4712087122425
2022-01-28,5814.031735166056,5814.031735166063,5223.07752121652,4924.827708072902
2022-01-29,5814.031735166056,5814.031735166063,5223.07752121652,4924.827708072902
2022-01-30,5814.031735166056,5814.031735166063,5223.07752121652,4924.827708072902
2022-01-31,5884.866237182925,5884.866237182932,5283.258204958525,5120.038324093753
2022-02-01,5928.443287883189,5928.443287883196,5306.835055344538,5151.335708664426
2022-02-02,6009.942841172996,6009.942841173001,5377.608632412493,5210.287890693524
2022-02-03,5939.363946022611,5939.363946022618,5317.634070424247,5166.0775581741045
2022-02-04,5924.82601764742,5924.826017647428,5317.134750877355,5165.098260675446
2022-02-05,5924.82601764742,5924.826017647428,5317.134750877355,5165.098260675446
2022-02-06,5924.82601764742,5924.826017647428,5317.134750877355,5165.098260675446
2022-02-07,5937.083919603116,5937.083919603123,5315.664019948353,5155.33108934925
2022-02-08,6010.547912165175,6010.5479121651815,5367.505517522879,5198.6625837586735
2022-02-09,6066.100491199583,6066.100491199591,5419.61977779302,5241.809932136172
2022-02-10,5951.090263432511,5951.090263432517,5318.189315105201,5132.2862126383425
2022-02-11,5843.606255809641,5843.606255809648,5232.153367028557,5047.790249039393
2022-02-12,5843.606255809641,5843.606255809648,5232.153367028557,5047.790249039393
2022-02-13,5843.606255809641,5843.606255809648,5232.153367028557,5047.790249039393
2022-02-14,5845.161212412015,5845.161212412021,5218.596232629282,5025.45534825581
2022-02-15,5989.982590004212,5989.982590004218,5299.368148046035,5095.550440772955
2022-02-16,6044.888055333772,6044.888055333779,5320.144043113422,5097.758951503455
2022-02-17,5933.72375842538,5933.723758425386,5235.057139377276,5005.384901592963
2022-02-18,5913.667177842931,5913.667177842937,5203.539679993202,4933.668353862811
2022-02-19,5913.667177842931,5913.667177842937,5203.539679993202,4933.668353862811
2022-02-20,5913.667177842931,5913.667177842937,5203.539679993202,4933.668353862811
2022-02-21,5913.667177842931,5913.667177842937,5203.539679993202,4933.668353862811
2022-02-22,5907.1736442879055,5907.173644287911,5197.222351632356,4939.435209089945
2022-02-23,5817.855152445305,5817.855152445311,5123.6131665459725,4894.9033831090455
2022-02-24,5850.371742625039,5850.371742625046,5145.5302446149835,4975.91169935969
2022-02-25,6005.061342936774,6005.06134293678,5286.223560308962,5114.687587007084
2022-02-26,6005.061342936774,6005.06134293678,5286.223560308962,5114.687587007084
2022-02-27,6005.061342936774,6005.06134293678,5286.223560308962,5114.687587007084
2022-02-28,5961.542883136192,5961.5428831362005,5241.2032399689615,5031.895270378794
2022-03-01,5882.802132127732,5882.802132127739,5175.705218667359,4972.339738329954
2022-03-02,6011.181251989725,6011.181251989732,5291.111982213206,5100.243083325219
2022-03-03,6021.910662920962,6021.910662920969,5307.6861383989435,5041.6282359309935
2022-03-04,5981.387750303703,5981.38775030371,5281.1783704069885,4950.233749535722
2022-03-05,5981.387750303703,5981.38775030371,5281.1783704069885,4950.233749535722
2022-03-06,5981.387750303703,5981.38775030371,5281.1783704069885,4950.233749535722
2022-03-07,5834.9923201568845,5834.992320156891,5196.234663597225,4751.769173365495
2022-03-08,5804.33054187567,5804.330541875675,5135.795840832681,4814.668210488695
2022-03-09,5918.549750519434,5918.54975051944,5225.259512613501,4949.678855111416
2022-03-10,5892.6816662573465,5892.681666257352,5217.87415428566,4949.88646990437
2022-03-11,5844.359739544384,5844.35973954439,5187.385860524044,4839.35822785516
2022-03-12,5844.359739544384,5844.35973954439,5187.385860524044,4839.35822785516
2022-03-13,5844.359739544384,5844.35973954439,5187.385860524044,4839.35822785516
2022-03-14,5822.484424012956,5822.484424012962,5180.876392988018,4771.591762269649
2022-03-15,5943.733493257937,5943.733493257944,5274.848000092772,4880.033202916899
2022-03-16,6016.192227997722,6016.19222799773,5309.660668870938,5038.0608673269335
2022-03-17,6084.79356582562,6084.793565825629,5357.991501041625,5088.805457527139
2022-03-18,6126.960215261898,6126.960215261906,5385.051854979685,5180.4560257455705
2022-03-19,6126.960215261898,6126.960215261906,5385.051854979685,5180.4560257455705
2022-03-20,6126.960215261898,6126.960215261906,5385.051854979685,5180.4560257455705
2022-03-21,6231.157216375836,6231.157216375842,5469.814887029156,5222.511537497895
2022-03-22,6265.603962163195,6265.603962163202,5502.401493068679,5289.484028065999
2022-03-23,6228.982642988965,6228.982642988972,5474.719828246901,5147.107787543503
2022-03-24,6350.329133537795,6350.329133537801,5554.104019702384,5276.265358511594
2022-03-25,6426.079357948347,6426.0793579483525,5625.189506971138,5304.780571169068
2022-03-26,6426.079357948347,6426.0793579483525,5625.189506971138,5304.780571169068
2022-03-27,6426.079357948347,6426.0793579483525,5625.189506971138,5304.780571169068
2022-03-28,6432.740143669953,6432.740143669959,5630.094658822248,5348.658906152658
2022-03-29,6444.603274185069,6444.603274185076,5640.223431255073,5425.6783791184935
2022-03-30,6438.724952456831,6438.724952456837,5656.366538292078,5391.165483260894
2022-03-31,6406.193432910408,6406.193432910415,5632.385741243654,5315.884131810225
2022-04-01,6428.102930435109,6428.102930435116,5661.768669239965,5346.457436250268
2022-04-02,6428.102930435109,6428.102930435116,5661.768669239965,5346.457436250268
2022-04-03,6428.102930435109,6428.102930435116,5661.768669239965,5346.457436250268
2022-04-04,6394.478260882829,6394.4782608828355,5650.976070573466,5332.94378824482
2022-04-05,6365.062968364601,6365.062968364608,5650.132269597133,5275.801504599365
2022-04-06,6408.583289375107,6408.583289375115,5677.669016978545,5264.217096337399
2022-04-07,6469.316817221502,6469.316817221509,5729.69819953741,5332.701408689847
2022-04-08,6490.024158185953,6490.02415818596,5756.10982567957,5318.206985565533
2022-04-09,6490.024158185953,6490.02415818596,5756.10982567957,5318.206985565533
2022-04-10,6490.024158185953,6490.02415818596,5756.10982567957,5318.206985565533
2022-04-11,6370.039052351219,6370.039052351226,5638.401040839663,5211.034747590954
2022-04-12,6368.813765020334,6368.8137650203425,5631.02821154858,5144.993988124056
2022-04-13,6357.615967716297,6357.615967716305,5599.5600418298,5213.185536867686
2022-04-14,6382.006261679853,6382.0062616798605,5611.6750220106005,5227.599464019827
2022-04-15,6382.006261679853,6382.0062616798605,5611.6750220106005,5227.599464019827
2022-04-16,6382.006261679853,6382.0062616798605,5611.6750220106005,5227.599464019827
2022-04-17,6382.006261679853,6382.0062616798605,5611.6750220106005,5227.599464019827
2022-04-18,6373.640163322897,6373.640163322904,5555.972982558219,5175.1144674226425
2022-04-19,6383.631486711012,6383.631486711021,5575.729966957403,5224.139150241871
2022-04-20,6435.419051190678,6435.419051190687,5637.473927873337,5231.881754589135
2022-04-21,6376.112148701936,6376.1121487019445,5598.807263600077,5136.628496344831
2022-04-22,6182.823107658184,6182.823107658193,5413.924400030122,5006.494936138559
2022-04-23,6182.823107658184,6182.823107658193,5413.924400030122,5006.494936138559
2022-04-24,6182.823107658184,6182.823107658193,5413.924400030122,5006.494936138559
2022-04-25,6199.311507833617,6199.311507833625,5423.661323413324,5042.179750270728
2022-04-26,6094.209877889273,6094.20987788928,5326.599650459723,4934.679635685773
2022-04-27,6176.284789398862,6176.284789398868,5405.84844189933,4959.472367722294
2022-04-28,6244.176023120157,6244.176023120162,5441.602418827352,5061.5122047888535
2022-04-29,6006.942739164853,6006.942739164859,5230.448002005717,4736.628936986464
2022-04-30,6006.942739164853,6006.942739164859,5230.448002005717,4736.628936986464
2022-05-01,6006.942739164853,6006.942739164859,5230.448002005717,4736.628936986464
2022-05-02,6048.911588679909,6048.9115886799145,5255.142899525908,4732.472442945041
2022-05-03,6100.812724439629,6100.812724439635,5296.165504838795,4719.435916084698
2022-05-04,6254.414961556269,6254.414961556275,5425.107743887572,4882.24697851882
2022-05-05,6093.398187634062,6093.3981876340695,5277.402017813052,4709.230891954853
2022-05-06,6093.040920130862,6093.0409201308685,5280.693487850799,4652.288151434391
2022-05-07,6093.040920130862,6093.0409201308685,5280.693487850799,4652.288151434391
2022-05-08,6093.040920130862,6093.0409201308685,5280.693487850799,4652.288151434391
2022-05-09,5899.909772925709,5899.909772925715,5108.683039208507,4355.709081964511
2022-05-10,5974.178821177478,5974.178821177485,5154.859072966979,4371.339483473431
2022-05-11,5876.208776446895,5876.208776446901,5069.812794346066,4336.752411889484
2022-05-12,5858.102386906451,5858.1023869064575,5051.792818505621,4360.45149431177
2022-05-13,5967.708575348386,5967.708575348392,5129.441265021058,4466.57836927694
2022-05-14,5967.708575348386,5967.708575348392,5129.441265021058,4466.57836927694
2022-05-15,5967.708575348386,5967.708575348392,5129.441265021058,4466.57836927694
2022-05-16,5987.867985901148,5987.8679859011545,5152.402105105406,4440.992404607882
2022-05-17,6101.59708126256,6101.5970812625665,5231.63287762185,4553.975165512249
2022-05-18,5901.116129435186,5901.116129435191,5032.63436816791,4386.685445266779
2022-05-19,5849.11629550713,5849.116295507136,4980.697703464121,4427.3638321142535
2022-05-20,5863.715926185987,5863.715926185992,4994.292157132467,4446.243644605827
2022-05-21,5863.715926185987,5863.715926185992,4994.292157132467,4446.243644605827
2022-05-22,5863.715926185987,5863.715926185992,4994.292157132467,4446.243644605827
2022-05-23,5940.057504252014,5940.057504252021,5084.956792500237,4516.739910974585
2022-05-24,5939.815260218934,5939.81526021894,5070.396463054389,4448.353216135747
2022-05-25,5988.207788355664,5988.207788355671,5109.46678416581,4465.474207041152
2022-05-26,6028.2586811971505,6028.258681197159,5169.95563449048,4544.095950196674
2022-05-27,6117.384910111924,6117.384910111931,5263.230737417307,4670.868202906573
2022-05-28,6117.384910111924,6117.384910111931,5263.230737417307,4670.868202906573
2022-05-29,6117.384910111924,6117.384910111931,5263.230737417307,4670.868202906573
2022-05-30,6117.384910111924,6117.384910111931,5263.230737417307,4670.868202906573
2022-05-31,6121.601361318532,6121.6013613185405,5268.464339790149,4642.042455238315
2022-06-01,6009.180360491362,6009.1803604913675,5173.073952404804,4557.400027543701
2022-06-02,6122.177431329012,6122.177431329017,5264.127699319118,4701.732241095722
2022-06-03,6011.398896312943,6011.39889631295,5185.3369791250925,4622.59732207469
2022-06-04,6011.398896312943,6011.39889631295,5185.3369791250925,4622.59732207469
2022-06-05,6011.398896312943,6011.39889631295,5185.3369791250925,4622.59732207469
2022-06-06,6029.290884512725,6029.290884512731,5199.247561366461,4637.639777520982
2022-06-07,6107.565923057451,6107.565923057457,5260.284997272586,4684.777212179078
2022-06-08,6059.981689676871,6059.981689676878,5211.814549283553,4648.932565352089
2022-06-09,5898.545359147959,5898.545359147963,5076.4555825013895,4493.927098610144
2022-06-10,5767.876274695603,5767.876274695607,4965.717671387214,4325.726846815337
2022-06-11,5767.876274695603,5767.876274695607,4965.717671387214,4325.726846815337
2022-06-12,5767.876274695603,5767.876274695607,4965.717671387214,4325.726846815337
2022-06-13,5557.9978451852585,5557.997845185263,4809.238269180548,4103.331127141945
2022-06-14,5569.647079581874,5569.64707958188,4796.250815706472,4098.975801782627
2022-06-15,5598.622650088471,5598.622650088476,4819.568039367124,4174.5690839839845
2022-06-16,5424.40079243835,5424.400792438355,4686.9978109823405,3995.704588644409
2022-06-17,5445.423612913376,5445.423612913381,4701.742299377088,4062.3982143590274
2022-06-18,5445.423612913376,5445.423612913381,4701.742299377088,4062.3982143590274
2022-06-19,5445.423612913376,5445.423612913381,4701.742299377088,4062.3982143590274
2022-06-20,5445.423612913376,5445.423612913381,4701.742299377088,4062.3982143590274
2022-06-21,5587.714460190799,5587.714460190805,4817.656291736815,4162.735423146878
2022-06-22,5576.673123990003,5576.673123990007,4822.188275743592,4143.537307035522
2022-06-23,5519.059109077242,5519.059109077248,4793.194409468784,4151.155008640873
2022-06-24,5673.97563306139,5673.975633061395,4929.645117150976,4320.909887430714
2022-06-25,5673.97563306139,5673.975633061395,4929.645117150976,4320.909887430714
2022-06-26,5673.97563306139,5673.975633061395,4929.645117150976,4320.909887430714
2022-06-27,5712.687034160695,5712.687034160699,4954.017434617974,4284.7097162332175
2022-06-28,5651.020053405598,5651.020053405603,4895.191291187572,4162.937163655986
2022-06-29,5684.747716698747,5684.747716698752,4951.946401706557,4130.476839849785
2022-06-30,5675.120337991229,5675.120337991233,4947.410528202711,4048.36649680914
2022-07-01,5667.575512607801,5667.575512607807,4976.669702458039,4043.161575112455
2022-07-02,5667.575512607801,5667.575512607807,4976.669702458039,4043.161575112455
2022-07-03,5667.575512607801,5667.575512607807,4976.669702458039,4043.161575112455
2022-07-04,5667.575512607801,5667.575512607807,4976.669702458039,4043.161575112455
2022-07-05,5594.2276114382485,5594.227611438254,4902.840920556349,4010.0938890671455
2022-07-06,5612.6274003502795,5612.627400350287,4902.322533711594,4031.5323645989993
2022-07-07,5701.078288032245,5701.078288032249,4960.573619083233,4120.004938885306
2022-07-08,5698.700584341138,5698.700584341143,4947.272137089705,4114.492898784083
2022-07-09,5698.700584341138,5698.700584341143,4947.272137089705,4114.492898784083
2022-07-10,5698.700584341138,5698.700584341143,4947.272137089705,4114.492898784083
2022-07-11,5658.664594632302,5658.664594632308,4924.870197271629,4073.0330917156484
2022-07-12,5657.491479987641,5657.491479987646,4915.241524360069,4054.5445984053295
2022-07-13,5659.316415464359,5659.316415464365,4890.286353287039,4048.4936533828954
2022-07-14,5641.073381468496,5641.073381468504,4842.908136665466,4047.0954931343404
2022-07-15,5734.386360559104,5734.38636055911,4922.072941128176,4113.545023869746
2022-07-16,5734.386360559104,5734.38636055911,4922.072941128176,4113.545023869746
2022-07-17,5734.386360559104,5734.38636055911,4922.072941128176,4113.545023869746
2022-07-18,5668.424832808548,5668.424832808553,4866.122121103532,4054.229192928645
2022-07-19,5786.0683119484665,5786.068311948474,4954.711299952394,4184.7856997091385
2022-07-20,5806.263532121297,5806.263532121303,4946.43043689603,4223.60453214216
2022-07-21,5832.823060772837,5832.823060772843,4978.988608298528,4311.546828960172
2022-07-22,5807.861752106911,5807.861752106917,4955.85093274976,4277.856990848377
2022-07-23,5807.861752106911,5807.861752106917,4955.85093274976,4277.856990848377
2022-07-24,5807.861752106911,5807.861752106917,4955.85093274976,4277.856990848377
2022-07-25,5850.229733679156,5850.229733679162,4987.046165475949,4289.411892030555
2022-07-26,5891.229806637501,5891.229806637506,5035.1286455909585,4306.741825950141
2022-07-27,6005.3649517795675,6005.364951779571,5100.214409804958,4442.582505470814
2022-07-28,5964.815617090434,5964.8156170904385,5061.088078119573,4482.700911810938
2022-07-29,6052.33340769085,6052.333407690855,5135.346072844847,4701.721755621514
2022-07-30,6052.33340769085,6052.333407690855,5135.346072844847,4701.721755621514
2022-07-31,6052.33340769085,6052.333407690855,5135.346072844847,4701.721755621514
2022-08-01,6010.596327467941,6010.596327467946,5099.93256592496,4700.763729343449
2022-08-02,5973.420957145691,5973.420957145695,5068.389625519803,4649.725573364332
2022-08-03,6059.247786544244,6059.247786544247,5141.212856100014,4750.396870923848
2022-08-04,6039.472454100397,6039.472454100402,5124.4336787209795,4751.086911564727
2022-08-05,6048.558582693211,6048.558582693216,5132.143170522468,4753.589880782944
2022-08-06,6048.558582693211,6048.558582693216,5132.143170522468,4753.589880782944
2022-08-07,6048.558582693211,6048.558582693216,5132.143170522468,4753.589880782944
2022-08-08,6061.1579873209,6061.157987320906,5142.833642893466,4735.528569383037
2022-08-09,6042.070644014695,6042.070644014699,5126.638217611044,4682.834460028559
2022-08-10,6139.566299598294,6139.566299598298,5209.362333798108,4788.736862535037
2022-08-11,6168.632270093265,6168.63227009327,5234.02452726635,4776.994513956319
2022-08-12,6297.3835601484,6297.383560148405,5343.268745524081,4881.055064510583
2022-08-13,6297.3835601484,6297.383560148405,5343.268745524081,4881.055064510583
2022-08-14,6297.3835601484,6297.383560148405,5343.268745524081,4881.055064510583
2022-08-15,6298.874636190204,6298.8746361902095,5344.533909053551,4887.593908306497
2022-08-16,6314.582956498215,6314.582956498221,5357.86226616326,4880.302964586816
2022-08-17,6249.904484357287,6249.904484357292,5302.983211171931,4900.607060448388
2022-08-18,6272.2529266624315,6272.252926662437,5321.94564725982,4899.904177295911
2022-08-19,6222.566171469548,6222.566171469554,5279.786918392051,4839.228282286567
2022-08-20,6222.566171469548,6222.566171469554,5279.786918392051,4839.228282286567
2022-08-21,6222.566171469548,6222.566171469554,5279.786918392051,4839.228282286567
2022-08-22,6117.623261634737,6117.623261634742,5190.743879353869,4743.1987182075845
2022-08-23,6130.819120339865,6130.819120339871,5201.940437212542,4741.8208949355785
2022-08-24,6130.787880856759,6130.787880856765,5201.913930814748,4751.496901160695
2022-08-25,6234.759213419461,6234.759213419466,5290.132595980457,4837.400936325102
2022-08-26,6059.0376206118935,6059.037620611898,5141.034532349049,4657.887490263379
2022-08-27,6059.0376206118935,6059.037620611898,5141.034532349049,4657.887490263379
2022-08-28,6059.0376206118935,6059.037620611898,5141.034532349049,4657.887490263379
2022-08-29,6019.643052144257,6019.643052144261,5107.608623886271,4615.216651020278
2022-08-30,5925.379291515616,5925.379291515621,5027.626739157194,4546.982895536817
2022-08-31,5897.747706230557,5897.7477062305625,5004.181607598545,4517.78434769527
2022-09-01,5927.602624049886,5927.60262404989,5029.5132152036,4563.860200322879
2022-09-02,5871.380056554477,5871.380056554482,4981.8089131197285,4518.71200655684
2022-09-03,5871.380056554477,5871.380056554482,4981.8089131197285,4518.71200655684
2022-09-04,5871.380056554477,5871.380056554482,4981.8089131197285,4518.71200655684
2022-09-05,5871.380056554477,5871.380056554482,4981.8089131197285,4518.71200655684
2022-09-06,5832.38837128876,5832.388371288764,4948.724847138093,4539.228116703775
2022-09-07,5921.429108563174,5921.429108563178,5024.275047314495,4626.236079042115
2022-09-08,5986.744635669955,5986.7446356699575,5079.694637252712,4714.551989238519
2022-09-09,6050.042356621036,6050.042356621038,5133.4021382791925,4817.109304661338
2022-09-10,6050.042356621036,6050.042356621038,5133.4021382791925,4817.109304661338
2022-09-11,6050.042356621036,6050.042356621038,5133.4021382791925,4817.109304661338
2022-09-12,6086.891120320479,6086.891120320482,5164.667956139236,4859.646211568893
2022-09-13,5899.122362759493,5899.1223627594945,5005.347990302844,4665.729522310468
2022-09-14,5931.7881324718355,5931.788132471838,5033.0645784200115,4718.357889655991
2022-09-15,5909.733660038765,5909.733660038768,5014.35157291144,4559.742897959514
2022-09-16,5895.352883500962,5895.352883500965,5002.149623788144,4463.782367933688
2022-09-17,5895.352883500962,5895.352883500965,5002.149623788144,4463.782367933688
2022-09-18,5895.352883500962,5895.352883500965,5002.149623788144,4463.782367933688
2022-09-19,5975.776891645545,5975.776891645552,5070.388613045233,4451.555225136029
2022-09-20,5954.033534171631,5954.033534171635,5051.9395855557295,4382.6525556237175
2022-09-21,5854.8814220897375,5854.881422089742,4967.809982129223,4313.436070176607
2022-09-22,5823.708076346523,5823.708076346527,4941.359701244759,4243.80940172522
2022-09-23,5697.272592110765,5697.272592110769,4834.080421717086,4211.108973595228
2022-09-24,5697.272592110765,5697.272592110769,4834.080421717086,4211.108973595228
2022-09-25,5697.272592110765,5697.272592110769,4834.080421717086,4211.108973595228
2022-09-26,5636.521907775589,5636.521907775595,4782.5340565041515,4174.9670744871855
2022-09-27,5685.063885019108,5685.063885019113,4823.721452408162,4187.812846531462
2022-09-28,5781.539263276425,5781.53926327643,4905.579873200111,4268.260580650594
2022-09-29,5692.280495378821,5692.280495378825,4829.844676159006,4206.04618814088
2022-09-30,5559.488209091836,5559.48820909184,4719.220652760633,4033.4808783152457
2022-10-01,5559.488209091836,5559.48820909184,4719.220652760633,4033.4808783152457
2022-10-02,5559.488209091836,5559.48820909184,4719.220652760633,4033.4808783152457
2022-10-03,5728.881604256616,5728.88160425662,4854.589700503412,4148.416059695826
2022-10-04,5929.008180468713,5929.008180468718,5021.753443652082,4300.179103605337
2022-10-05,5940.91746506486,5940.917465064863,5029.100031725854,4305.024993719133
2022-10-06,5894.476062046944,5894.476062046948,4987.761992855244,4267.433672550286
2022-10-07,5729.600857864176,5729.6008578641795,4871.2259181007985,4152.7134423231055
2022-10-08,5729.600857864176,5729.6008578641795,4871.2259181007985,4152.7134423231055
2022-10-09,5729.600857864176,5729.6008578641795,4871.2259181007985,4152.7134423231055
2022-10-10,5736.827399890238,5736.827399890242,4891.552234774787,4147.554530748103
2022-10-11,5729.169872713225,5729.169872713232,4899.116771559288,4152.69187995503
2022-10-12,5680.854323706511,5680.854323706516,4847.8026790407075,4106.014772819535
2022-10-13,5863.249675424974,5863.24967542498,4999.376950769018,4227.30195382128
2022-10-14,5691.009256380923,5691.0092563809285,4870.967333447029,4170.05017469125
2022-10-15,5691.009256380923,5691.0092563809285,4870.967333447029,4170.05017469125
