,portfolio_return,portfolio_value
2022-03-15,0.02272647075651535,4880.033202916899
2022-03-16,0.03238249779029732,5038.0608673269335
2022-03-17,0.010072246353611371,5088.805457527139
2022-03-18,0.018010232260473737,5180.45602574557
2022-03-21,0.008118109977832112,5222.511537497895
2022-03-22,0.012823809021241516,5289.484028065999
2022-03-23,-0.026916848555936013,5147.107787543504
2022-03-24,0.025093232218813145,5276.265358511594
2022-03-25,0.005404431111765918,5304.780571169067
2022-03-28,0.008271470307756788,5348.658906152657
2022-03-29,0.014399772787387778,5425.6783791184935
2022-03-30,-0.006361028694665682,5391.165483260894
2022-03-31,-0.010422675039348461,5315.884131810224
2022-04-01,0.005751311293091055,5346.457436250268
2022-04-04,-0.002527589187154411,5332.94378824482
2022-04-05,-0.010714960801088892,5275.801504599366
2022-04-06,-0.0021957627200091426,5264.217096337399
2022-04-07,0.013009401227030804,5332.701408689847
2022-04-08,-0.002718026383531669,5318.206985565532
2022-04-11,-0.020151949381710898,5211.034747590954
2022-04-12,-0.012673252562253245,5144.993988124056
2022-04-13,0.013253960821146405,5213.185536867686
2022-04-14,0.0027648981702657945,5227.599464019827
2022-04-18,-0.010039980484049128,5175.1144674226425
2022-04-19,0.009473159120989295,5224.139150241871
2022-04-20,0.0014820823344466223,5231.881754589135
2022-04-21,-0.018206309452761072,5136.628496344831
2022-04-22,-0.025334430998635152,5006.494936138559
2022-04-25,0.007127704029935923,5042.179750270728
2022-04-26,-0.02132016705258926,4934.679635685773
2022-04-27,0.005024182696122659,4959.472367722294
2022-04-28,0.020574736484200298,5061.5122047888535
2022-04-29,-0.02981621026221473,4736.6289369864635
2022-05-02,-0.000877521565805206,4732.472442945041
2022-05-03,-0.00275469683500784,4719.435916084698
2022-05-04,0.03449799199078694,4882.24697851882
2022-05-05,-0.03543779889161931,4709.230891954853
2022-05-06,-0.01209172831549661,4652.288151434391
2022-05-09,-0.06374907568406721,4355.709081964511
2022-05-10,0.0035884861029033205,4371.339483473431
2022-05-11,-0.007912236447137034,4336.7524118894835
2022-05-12,0.0054647072674277155,4360.45149431177
2022-05-13,0.024338506024803364,4466.57836927694
2022-05-16,-0.005728314283042548,4440.992404607882
2022-05-17,0.02544088136407039,4553.975165512249
2022-05-18,-0.036734877588348105,4386.685445266779
2022-05-19,0.00927314879423724,4427.3638321142535
2022-05-20,0.004264346280878906,4446.243644605827
2022-05-23,0.015855241413565802,4516.739910974585
2022-05-24,-0.015140720118215146,4448.353216135747
2022-05-25,0.0038488380021850736,4465.474207041152
2022-05-26,0.017606583200402495,4544.095950196674
2022-05-27,0.027898234126067005,4670.868202906573
2022-05-31,-0.007762697773633787,4642.042455238315
2022-06-01,-0.018233876253996577,4557.400027543701
2022-06-02,0.031669858401658015,4701.732241095722
2022-06-03,-0.0168310135420622,4622.59732207469
2022-06-06,0.003254113304323125,4637.639777520982
2022-06-07,0.01016410004213233,4684.777212179078
2022-06-08,-0.007651302335958011,4648.932565352089
2022-06-09,-0.03334216286490828,4493.927098610144
2022-06-10,-0.037428344542310726,4325.726846815337
2022-06-13,-0.051412335440718465,4103.331127141945
2022-06-14,-0.001061412112346871,4098.975801782627
2022-06-15,0.01844199279451266,4174.5690839839845
2022-06-16,-0.04284621759544029,3995.704588644409
2022-06-17,0.016691330461255795,4062.3982143590283
2022-06-21,0.024699008687330482,4162.735423146878
2022-06-22,-0.004611899186435231,4143.537307035522
2022-06-23,0.0018384537270647256,4151.155008640873
2022-06-24,0.04089340880706334,4320.909887430714
2022-06-27,-0.008377904686881066,4284.7097162332175
2022-06-28,-0.02842025729674962,4162.937163655986
2022-06-29,-0.007797457066993907,4130.476839849785
2022-06-30,-0.00434396191140114,4048.36649680914
2022-07-01,-0.001285684411425559,4043.161575112455
2022-07-05,-0.008178670436733416,4010.0938890671464
2022-07-06,0.005346128077026191,4031.5323645989993
2022-07-07,0.021945147969835644,4120.004938885306
2022-07-08,-0.0013378722071906602,4114.492898784083
2022-07-11,-0.010076529013013369,4073.033091715648
2022-07-12,-0.0045392445614849345,4054.5445984053295
2022-07-13,-0.0014923858587755135,4048.4936533828945
2022-07-14,-0.0003453532025139432,4047.0954931343413
2022-07-15,0.01641906667340356,4113.545023869746
2022-07-18,-0.014419638194527361,4054.2291929286453
2022-07-19,0.03220254715944742,4184.7856997091385
2022-07-20,0.009276181677766494,4223.60453214216
2022-07-21,0.02082162194607946,4311.546828960172
2022-07-22,-0.007813863434233027,4277.856990848377
2022-07-25,0.0027010957137878493,4289.411892030555
2022-07-26,0.004040165494897896,4306.741825950141
2022-07-27,0.03154140299336468,4442.582505470814
2022-07-28,0.009030424598917496,4482.700911810938
2022-07-29,0.024138235257258688,4701.721755621514
2022-08-01,-0.00020376073444143853,4700.763729343449
2022-08-02,-0.010857417840536,4649.7255733643315
2022-08-03,0.021651019177606146,4750.396870923848
2022-08-04,0.0001452595771740616,4751.086911564727
2022-08-05,0.0005268203391783912,4753.5898807829435
2022-08-08,-0.00379950981318804,4735.528569383037
2022-08-09,-0.011127397624663417,4682.834460028559
2022-08-10,0.02261502160933362,4788.736862535037
2022-08-11,-0.002452076385859892,4776.994513956319
2022-08-12,0.02178368642673645,4881.055064510583
2022-08-15,0.0013396373754223758,4887.593908306497
2022-08-16,-0.0014917245287686233,4880.3029645868155
2022-08-17,0.004160417090681978,4900.607060448388
2022-08-18,-0.00014342777207141397,4899.904177295911
2022-08-19,-0.012383077875377735,4839.228282286567
2022-08-22,-0.019843983064508054,4743.1987182075845
2022-08-23,-0.0002904839864113387,4741.8208949355785
2022-08-24,0.002040567629926904,4751.496901160695
2022-08-25,0.018079362556970624,4837.400936325102
2022-08-26,-0.037109482638438454,4657.887490263379
2022-08-29,-0.009160985389255895,4615.216651020278
2022-08-30,-0.014784518397067514,4546.982895536817
2022-08-31,-0.0006485553078162676,4517.78434769527
2022-09-01,0.0101987720266272,4563.860200322879
2022-09-02,-0.009892545298132683,4518.71200655684
2022-09-06,0.004540256187419223,4539.228116703775
2022-09-07,0.019168008326825792,4626.236079042115
2022-09-08,0.019090229873156297,4714.551989238519
2022-09-09,0.021753353374173657,4817.109304661338
2022-09-12,0.008830380258632298,4859.646211568893
2022-09-13,-0.039903458156436526,4665.729522310468
2022-09-14,0.011279772454418002,4718.357889655991
2022-09-15,-0.03361656648475258,4559.742897959514
2022-09-16,-0.021045162451762137,4463.782367933688
2022-09-19,-0.00273918882907358,4451.555225136029
2022-09-20,-0.015478336452673292,4382.6525556237175
2022-09-21,-0.01579328604506709,4313.436070176607
2022-09-22,-0.016141810686100478,4243.80940172522
2022-09-23,-0.007705442218186743,4211.108973595228
2022-09-26,-0.008582513379412005,4174.9670744871855
2022-09-27,0.003076855892535479,4187.812846531462
2022-09-28,0.019209964023526642,4268.260580650594
2022-09-29,-0.014576053016011415,4206.04618814088
2022-09-30,-0.019247656388110768,4033.4808783152457
2022-10-03,0.02849528356474758,4148.416059695826
2022-10-04,0.036583371032614935,4300.179103605337
2022-10-05,0.001126904251437466,4305.024993719133
2022-10-06,-0.00873196351326433,4267.433672550286
2022-10-07,-0.026882721333222736,4152.7134423231055
2022-10-10,-0.0012422989562496764,4147.554530748103
2022-10-11,0.0012386453677319495,4152.69187995503
2022-10-12,-0.01124020478398724,4106.014772819535
2022-10-13,0.029538905170197128,4227.30195382128
2022-10-14,-0.013543337986130301,4170.05017469125
2022-10-17,0.02320559574231722,4266.818673270313
2022-10-18,0.006454731978438844,4294.3598442068715
2022-10-19,-0.010108793501935855,4250.949047318779
2022-10-20,-0.011143222698551992,4203.579775404309
2022-10-21,0.017042801029672105,4275.220549128879
2022-10-24,0.027296178149148576,4391.917730864801
2022-10-25,0.0060415084224895626,4418.451538826703
2022-10-26,0.00023143448852267498,4419.474120898653
2022-10-27,0.008280024584405268,4456.067475269837
2022-10-28,0.027739948948055808,4579.678559542915
2022-10-31,-0.02665904601361311,4426.575481299077
2022-11-01,0.0025510876375946182,4437.868063286299
2022-11-02,-0.05171356785142374,4208.370072079876
2022-11-03,-0.02839407924211781,4088.877278773083
2022-11-04,0.018276562581856594,4163.607900248111
2022-11-07,0.019434633170269673,4244.52609245427
2022-11-08,0.013212480755719725,4300.606811767972
2022-11-09,-0.020057585094811103,4214.347024681611
2022-11-10,0.07161937011953441,4516.175904054443
2022-11-11,0.029836183901632698,4650.921358859934
2022-11-14,-0.01171301646955063,4596.445040385023
2022-11-15,0.015739765029833788,4668.792005293229
2022-11-16,-0.01710428727021789,4588.935645629796
2022-11-17,-0.0069433452717938115,4557.073081012147
2022-11-18,-0.0022742370282313965,4546.709216670953
2022-11-21,-0.014690508760575495,4479.915745091658
2022-11-22,0.02282918537270484,4582.188572090456
2022-11-23,0.007394465675439999,4616.071408205173
2022-11-25,-0.0048531916793150606,4593.668728855747
2022-11-28,-0.018472359081363843,4508.8128305954915
2022-11-29,-0.0058298682646811045,4482.527045763016
2022-11-30,0.04350878101231271,4904.682025090735
2022-12-01,-0.000830294806190257,4900.609693079287
2022-12-02,-0.000472246524914466,4898.295397181769
2022-12-05,-0.019419438170707726,4803.1732525743355
2022-12-06,-0.014914499886094924,4731.536325645921
2022-12-07,-0.007079420564021511,4698.039790082728
2022-12-08,0.017998113721956168,4782.595644494912
2022-12-09,-0.00810669451052284,4743.8246026376355
2022-12-12,0.012670183600972785,4803.929731323867
2022-12-13,0.0018732386954391834,4812.928638386754
2022-12-14,-0.005539396998028701,4786.2679159355475
2022-12-15,-0.026712917643214394,4658.412735278802
2022-12-16,-0.00037667937451737457,4656.658007283433
2022-12-19,-0.02184118418416743,4554.951082063677
2022-12-20,0.016532536643652108,4630.255977737937
2022-12-21,0.011894361722131631,4685.329917203215
2022-12-22,-0.015704179248055717,4611.750656347178
2022-12-23,0.003464728107461368,4627.729118470827
2022-12-27,-0.007704020768849174,4592.07699722952
2022-12-28,-0.017726341763881194,4510.676270970573
2022-12-29,0.023623655968863712,4617.234935382899
2022-12-30,-0.0018865960340710866,4597.248643450215
2023-01-03,-0.009336809416567138,4554.325009025749
2023-01-04,0.019107692319911697,4641.347650023092
2023-01-05,-0.01155994873793711,4587.69390911388
2023-01-06,0.014412933046672415,4653.816034264566
2023-01-09,-0.0017893238247763902,4645.48885035833
2023-01-10,0.009884981100382162,4691.409419846158
2023-01-11,0.01891689717881724,4780.156329465122
2023-01-12,-0.0012854703622330991,4774.011580176753
2023-01-13,0.00857178546190771,4814.933383234691
2023-01-17,-0.0018452650838122866,4806.048554781726
2023-01-18,-0.008942486153317608,4763.070532128419
2023-01-19,-0.00955951831882873,4717.537872122663
2023-01-20,0.01591866276000924,4792.634766566555
2023-01-23,0.020554552434293452,4891.145229174365
2023-01-24,-0.0063975517819613754,4859.853874297629
2023-01-25,-0.0006050116825925488,4856.913605927986
2023-01-26,0.01529186581146873,4931.184877047734
2023-01-27,0.012548714526196126,4993.064908345702
2023-01-30,-0.023319300245575717,4876.630128602341
2023-01-31,0.01060930654254091,4983.1753401003725
2023-02-01,0.005053774189127869,5008.35918301407
2023-02-02,0.004366351414041892,5030.227439214854
2023-02-03,0.0009454928817918431,5034.983483452425
2023-02-06,-0.006033811774465337,5004.603340825732
2023-02-07,0.012495037142075295,5067.136045450704
2023-02-08,-0.0070938150517160245,5031.190719502393
2023-02-09,0.0005065290358682755,5033.739163686812
2023-02-10,0.004390647371360168,5055.840537313967
2023-02-13,0.012936528427279149,5121.245562148719
2023-02-14,-0.0039762565697430315,5100.882175836958
2023-02-15,0.007965035072312544,5141.510881267233
2023-02-16,-0.013408410992000276,5072.571390251361
2023-02-17,0.0012663960231574121,5078.995274487157
2023-02-21,-0.016683480317333556,4994.25995679342
2023-02-22,-0.0015118066033391164,4986.709601611948
2023-02-23,0.004725888382903554,5010.276234587119
2023-02-24,-0.007990489962238279,4970.241672626609
2023-02-27,0.0022375658991575565,4981.36291590385
2023-02-28,0.006184882564346572,5034.646155962275
2023-03-01,0.0009738160801772817,5039.548975346954
2023-03-02,0.00975271921219898,5088.698281459638
2023-03-03,0.016143028612399756,5170.84528341711
2023-03-06,-0.0010809201155834946,5165.256012735695
2023-03-07,-0.015706198886880164,5084.129474498014
2023-03-08,-0.007292807390368351,5047.051897492805
2023-03-09,-0.01883963381613889,4951.967287892992
2023-03-10,-0.014397102528390573,4880.67330713196
2023-03-13,-0.003115732845079911,4865.4664330028245
2023-03-14,0.016380951710594303,4945.167403691362
2023-03-15,-0.01974150453814323,4847.54235894951
2023-03-16,0.03202255994087424,5002.773074704898
2023-03-17,-0.013872949066348728,4933.369858649016
2023-03-20,0.0167150089622532,5015.831180050444
2023-03-21,0.016915067093476788,5100.67430099055
2023-03-22,-0.020995245703893665,4993.584390785718
2023-03-23,0.020226207931099905,5094.585666995245
2023-03-24,0.010437129860187877,5147.758519185527
2023-03-27,0.001703773125538088,5156.529131807275
2023-03-28,0.00034792828997272113,5158.3232341703
2023-03-29,0.012435438468622984,5222.469245350093
2023-03-30,0.004397172679881734,5245.433344437269
2023-03-31,0.008973323760927654,5347.080640458847
2023-04-03,0.006079217766217403,5379.5867080857215
2023-04-04,-0.003101021975558638,5362.904491484524
2023-04-05,0.003002079834749982,5379.0043589141
2023-04-06,0.00191080929984222,5389.282610467005
2023-04-10,-0.00020678606140318596,5388.168181942197
2023-04-11,0.007031590078047302,5426.055571869192
2023-04-12,0.000853571496979622,5430.687098246368
2023-04-13,0.004558504412118048,5455.442909344557
2023-04-14,-0.00420284224161822,5432.514543438427
2023-04-17,0.004088159412440428,5454.723528902404
2023-04-18,0.0018208993088620674,5464.656031206216
2023-04-19,0.01583279575902785,5551.176814041643
2023-04-20,-0.008058184952708203,5506.444404568911
2023-04-21,0.0011213883408753623,5512.619267123872
2023-04-24,0.0035267328041130646,5532.060802329824
2023-04-25,-0.016412504183324628,5441.265831269179
2023-04-26,-0.003450798536762489,5422.4891191005
2023-04-27,-0.004533244099405764,5397.9076522972455
2023-04-28,0.011496754132301314,5523.900168887075
2023-05-01,0.002943564264533638,5540.160124025062
2023-05-02,-0.014029897963924644,5462.432242781187
2023-05-03,-0.00649957074899119,5426.92877795766
2023-05-04,-0.014277476035772452,5349.445932382526
2023-05-05,0.013479121591977596,5421.55176455482
2023-05-08,-0.004238945476918232,5398.570102224582
2023-05-09,-0.012556184318270703,5330.784660965945
2023-05-10,0.005734261028718036,5361.35277169981
2023-05-11,0.0030371625863553574,5377.636071750269
2023-05-12,0.004035198437582755,5399.335900424885
2023-05-15,0.0014788528024725746,5407.320723452719
2023-05-16,-0.013599897658783222,5333.781715005544
2023-05-17,0.006771771975265883,5369.900868545404
2023-05-18,0.0062940251953003575,5403.699159908293
2023-05-19,0.004935536915302796,5430.369316591211
2023-05-22,0.00024685255230014744,5431.709817116944
2023-05-23,-0.004587778926068608,5406.790333285454
2023-05-24,-0.020241116005368067,5297.350862932721
2023-05-25,0.0011072103765253473,5303.216144776255
2023-05-26,0.008278648716885018,5347.119608308571
2023-05-30,-0.004357220036460774,5323.821031613897
2023-05-31,-0.0032187317993874085,5279.411886568661
2023-06-01,0.0004504589498562691,5281.790044902943
2023-06-02,0.01281699463506676,5349.486719572013
2023-06-05,-0.008615681669639087,5303.3972449002185
2023-06-06,0.0025208999244876965,5316.766578614415
2023-06-07,0.003958363648942798,5337.812274169117
2023-06-08,-0.00020585624440589995,5336.713452181012
2023-06-09,0.004935316213789465,5363.05182060991
2023-06-12,0.014663269221556276,5441.6916933046705
2023-06-13,0.00999334554978797,5496.072398771275
2023-06-14,-0.006018409617973997,5462.994783785429
2023-06-15,0.0063367538622120636,5497.612437080826
2023-06-16,0.0038073725680569433,5518.543895863576
2023-06-20,-0.01010247737949852,5462.792930987845
2023-06-21,-0.00661673105390832,5426.647099360306
2023-06-22,0.004333950979709079,5450.165921873115
2023-06-23,-0.0018845711564345004,5439.89469637897
2023-06-26,-0.0022359913390614496,5427.73113895246
2023-06-27,0.004443610418905021,5451.849861592525
2023-06-28,-0.002457995058017315,5438.449241575678
2023-06-29,0.005730356726522845,5469.613495768994
2023-06-30,0.016020620273797005,5661.409626150813
2023-07-03,-0.007154763883340199,5620.903577028835
2023-07-05,-0.002281066175074598,5608.081924005918
2023-07-06,-0.002172105901384014,5595.90057616334
2023-07-07,-0.004123341256595881,5572.826768449837
2023-07-10,0.0029592177110304933,5589.317976123539
2023-07-11,0.004600457283311066,5615.031394715538
2023-07-12,0.007051738381737338,5654.627127116313
