,Static,Stop-Loss / Take-Profit,Monthly Rebalance,ML Portfolio
2024-02-22,7357.468693014996,7247.166901479224,6140.765954215065,6001.074511737745
2024-02-23,7358.412131597724,7223.26903390233,6212.409221695777,5991.870662114942
2024-02-24,7358.412131597724,7223.26903390233,6212.409221695777,5991.870662114942
2024-02-25,7358.412131597724,7223.26903390233,6212.409221695777,5991.870662114942
2024-02-26,7337.002737698528,7202.418341062022,6222.435426092938,5955.405280656867
2024-02-27,7339.356657440853,7205.719332292386,6218.19406339928,5981.375895106224
2024-02-28,7335.298768694833,7184.220855993623,6217.487918743903,5982.97667947738
2024-02-29,7336.832728665184,7196.953653837232,6193.324797698822,5982.314505472522
2024-03-01,7409.205978699371,7274.849060922913,6250.701367053157,6006.081143712248
2024-03-02,7409.205978699371,7274.849060922913,6250.701367053157,6006.081143712248
2024-03-03,7409.205978699371,7274.849060922913,6250.701367053157,6006.081143712248
2024-03-04,7316.481472754162,7184.306736131611,6234.728394068982,5985.876091668044
2024-03-05,7266.566339887675,7131.17105882208,6146.197137367743,5927.784504914036
2024-03-06,7330.523247492525,7170.598199410288,6184.76198473934,5995.028039610736
2024-03-07,7359.587786406415,7217.274043110466,6234.99608106561,6011.525045100938
2024-03-08,7357.408571314826,7216.453838534205,6192.281363094363,6006.046263449205
2024-03-09,7357.408571314826,7216.453838534205,6192.281363094363,6006.046263449205
2024-03-10,7357.408571314826,7216.453838534205,6192.281363094363,6006.046263449205
2024-03-11,7446.31668377907,7259.178719461093,6223.367288355056,6019.922801283406
2024-03-12,7537.2307331996335,7338.001509694188,6310.976958934887,6087.714345188334
2024-03-13,7538.607183279201,7338.050243200737,6271.947699261029,6048.391659633285
2024-03-14,7533.602462296033,7332.694840216219,6269.487877573823,6059.526643862593
2024-03-15,7551.195148233455,7336.124434446041,6036.344883301155,5980.119898397219
2024-03-16,7551.195148233455,7336.124434446041,6036.344883301155,5980.119898397219
2024-03-17,7551.195148233455,7336.124434446041,6036.344883301155,5980.119898397219
2024-03-18,7555.325238943642,7347.801977542167,6060.751854437685,5952.828328863243
2024-03-19,7600.356797797204,7387.255495602732,6121.090393945329,5996.911326397806
2024-03-20,7640.449255794611,7417.198273207829,6100.609841466308,6033.419022756072
2024-03-21,7598.601971809618,7401.343316689006,5939.64982051149,5877.184536252984
2024-03-22,7590.432853551399,7393.5494905299165,5887.60114327123,5845.498556452963
2024-03-23,7590.432853551399,7393.5494905299165,5887.60114327123,5845.498556452963
2024-03-24,7590.432853551399,7393.5494905299165,5887.60114327123,5845.498556452963
2024-03-25,7573.596261344632,7372.094472170921,5885.443499615778,5822.0280146714695
2024-03-26,7532.440719128439,7338.515581621478,5905.822012875497,5829.716275901559
2024-03-27,7652.301763638992,7440.871338843149,5959.610436237384,5895.552852346013
2024-03-28,7697.986165488008,7469.676451402912,5999.298512455373,5920.40992644601
2024-03-29,7697.986165488008,7469.676451402912,5999.298512455373,5920.40992644601
2024-03-30,7697.986165488008,7469.676451402912,5999.298512455373,5920.40992644601
2024-03-31,7697.986165488008,7469.676451402912,5999.298512455373,5920.40992644601
2024-04-01,7651.090422147051,7426.272506830516,5937.448773880922,5877.773416741572
2024-04-02,7621.24318913008,7410.495979155135,5899.061295358247,5851.171023832626
2024-04-03,7615.079095155281,7392.514652282381,5858.80947594727,5831.601719671724
2024-04-04,7495.570972683232,7294.774263134967,5751.450163941795,5713.962386603247
2024-04-05,7610.933934983,7346.0234386086595,5844.525923538301,5787.843826668317
2024-04-06,7610.933934983,7346.0234386086595,5844.525923538301,5787.843826668317
2024-04-07,7610.933934983,7346.0234386086595,5844.525923538301,5787.843826668317
2024-04-08,7601.754112403924,7342.581697283116,5820.315476696408,5765.416252236717
2024-04-09,7637.021068482125,7428.366623425394,5829.521606596563,5775.188309053706
2024-04-10,7567.753293312225,7345.1932390546,5770.839512646638,5741.5237827261935
2024-04-11,7591.814987385207,7382.570016843616,5774.395300382981,5765.95574723267
2024-04-12,7447.785449032084,7264.016764553374,5627.348290120878,5674.557828619137
2024-04-13,7447.785449032084,7264.016764553374,5627.348290120878,5674.557828619137
2024-04-14,7447.785449032084,7264.016764553374,5627.348290120878,5674.557828619137
2024-04-15,7379.643998888828,7201.1087415275415,5590.490455189865,5630.863897853137
2024-04-16,7378.578235370112,7182.418985630499,5626.620383863026,5647.110283196798
2024-04-17,7368.126937827538,7175.881803066462,5610.296956631183,5608.502582678326
