Date,ticker,ret_1m,ret_3m,vol_1m,vol_3m,drawdown,target_next_1m
2021-08-23,A,0.11614470487820894,0.2749362531873405,0.13874902432991662,0.13835426729012118,0.0,0.01435294117647068
2021-08-24,A,0.13524126455906815,0.28026720708549124,0.12112177265767808,0.13802627463151848,0.0,0.012897930468429575
2021-08-25,A,0.15571857285761936,0.30017255608072646,0.1220353762249394,0.13990883947322919,0.0,-0.00519330640507798
2021-08-26,A,0.14611118447114757,0.26210556928893425,0.12278861726532968,0.12817729634539105,0.0,-0.04153465061351469
2021-08-27,A,0.13846859238881248,0.2583073915876348,0.12399329845576089,0.12826650574482265,0.0,-0.08002991772625279
2021-08-30,A,0.15336422371598246,0.2881195335276969,0.12883370654082402,0.12912946672742645,0.0,-0.09466417699315333
2021-08-31,A,0.1463382766054746,0.284835615435308,0.13510314055597702,0.12991782144563177,-0.0071295196061789134,-0.10223969909386221
2021-09-01,A,0.14032237098661104,0.286573293246315,0.13701304069059467,0.12971406499336569,-0.007242686584054803,-0.11091479053861486
2021-09-02,A,0.15395086536591696,0.29093546047860763,0.1392684477898097,0.13066310722551233,0.0,-0.1441411077407032
2021-09-03,A,0.15634674922600622,0.3024337086814384,0.1390996943489151,0.1302384775216822,0.0,-0.14641900937081664
2021-09-07,A,0.14142581888246641,0.28086486486486484,0.14917174574936437,0.13254080795420903,-0.00870147255689424,-0.13543776727436418
2021-09-08,A,0.14175290660534046,0.275458502818811,0.14915158620588984,0.13203296146302287,-0.003067826863007661,-0.13097969003524867
2021-09-09,A,0.13231535905954495,0.23885083181881717,0.1562692143631481,0.12967790401954318,-0.011434627398482888,-0.13970546747164692
2021-09-10,A,0.13231535905954495,0.23479411969623065,0.1562692143631481,0.12985998067114002,-0.011434627398482888,-0.1535293121931952
2021-09-13,A,0.08808093582042376,0.19177228339912755,0.19674090799450064,0.1450351902789347,-0.04016064257028107,-0.1402254765225478
2021-09-14,A,0.08283614896690317,0.19222790761996955,0.19661129274540223,0.14502393990889137,-0.03826416778224018,-0.1287553648068669
2021-09-15,A,0.07231443203554022,0.21032105299811965,0.19065425307480843,0.1439457945768036,-0.030622489959839405,-0.12198630531100751
2021-09-16,A,0.0768752718911192,0.17941736999727764,0.1882542690477112,0.13848612730860616,-0.03346720214190091,-0.11547783933517997
2021-09-17,A,0.06698564593301426,0.19950348251844696,0.18506230128569826,0.13479136218092216,-0.02978580990629187,-0.11015292629642404
2021-09-20,A,0.021888232838313426,0.17027525442251212,0.17069347977107116,0.1387239917482493,-0.0442882641677822,-0.09174740282479277
2021-09-21,A,0.019687146850651205,0.16920139125690525,0.1705933214292311,0.1387640010643725,-0.04373047746541725,-0.08078628091460571
2021-09-22,A,0.01435294117647068,0.17114914425427874,0.16759014998193367,0.1388845480253614,-0.0381526104417671,-0.0898863372767339
2021-09-23,A,0.012897930468429575,0.17795050112497468,0.16738059985855488,0.1382782894137834,-0.03631191432396241,-0.08566302020026628
2021-09-24,A,-0.00519330640507798,0.17055947854426945,0.15796295226322188,0.13857089156675712,-0.038375725122713034,-0.08155452436194899
2021-09-27,A,-0.04153465061351469,0.12472115189616706,0.19822271926991733,0.15745188254234874,-0.07195448460508702,-0.049224666426253116
2021-09-28,A,-0.08002991772625279,0.07452456152140319,0.2354681828662787,0.17714914131460271,-0.10809906291834004,-0.029018136335209554
2021-09-29,A,-0.09466417699315333,0.0824707394628239,0.22397442945164556,0.17642144648232644,-0.10754127621597498,-0.02650000000000008
2021-09-30,A,-0.10223969909386221,0.06590432370255095,0.22697249416632512,0.17956107521734682,-0.12131860776439085,-0.000253919888275167
2021-10-01,A,-0.11091479053861486,0.04817900819782306,0.22680678880162736,0.1804486702032389,-0.12990852298081212,0.006859414065004232
2021-10-04,A,-0.1441411077407032,0.022687609075043857,0.22239210554796549,0.1867629144116124,-0.1501561802766621,0.03603307954843782
2021-10-05,A,-0.14641900937081664,0.02368051374673885,0.22039512920836796,0.18683663474311796,-0.14641900937081664,0.03378422531529757
2021-10-06,A,-0.13543776727436418,0.0323859436941476,0.22385913053293302,0.18670964256346156,-0.14296073181615343,0.026033192320208176
2021-10-07,A,-0.13097969003524867,0.03525961474371786,0.22818458773663994,0.18725060432766896,-0.1336456938866578,0.007017769765645054
2021-10-08,A,-0.13970546747164692,0.019798006822286274,0.23176907602040503,0.19090072235542876,-0.14954261490406073,0.05555191185151176
2021-10-11,A,-0.1535293121931952,0.005024452334695617,0.23230549187460048,0.19368433213368208,-0.16320838911200353,0.06525796560458597
2021-10-12,A,-0.1402254765225478,-0.004575119424073293,0.2204226823734604,0.19549620816292312,-0.1747545738509595,0.07657992565055771
2021-10-13,A,-0.1287553648068669,0.008458646616541277,0.23190368359123767,0.19784888393762307,-0.16209281570727352,0.05704966049793625
2021-10-14,A,-0.12198630531100751,0.02457530383401596,0.23948692726920634,0.20027947477060254,-0.1488732708612227,0.05432859296153092
2021-10-15,A,-0.11547783933517997,0.038555359804851586,0.24205940033631018,0.19948879372174644,-0.14508032128514048,0.02942519736412863
2021-10-18,A,-0.11015292629642404,0.03670462156731413,0.24592920665951348,0.19911787934977482,-0.13665774207942882,0.042705775940043766
2021-10-19,A,-0.09174740282479277,0.04478012755958383,0.24611801162569166,0.1992493978007887,-0.13197233377956263,0.038041382855674044
2021-10-20,A,-0.08078628091460571,0.048502994011975886,0.25270034561162463,0.19998583395874805,-0.12098393574297184,0.028999301986166515
2021-10-21,A,-0.0898863372767339,0.030398529315212475,0.25021939587052405,0.19858244490639998,-0.12460954930834456,0.04689690327513718
2021-10-22,A,-0.08566302020026628,0.05138103161397667,0.25219760253244977,0.19685071532523793,-0.11886434627398479,0.0304488193960879
2021-10-25,A,-0.08155452436194899,0.055951983994664944,0.25312052151439,0.19678498491522176,-0.11680053547523428,-0.022483263862574265
2021-10-26,A,-0.049224666426253116,0.04443417403935035,0.22667503533545155,0.1959393778465264,-0.11763721552878181,-0.03299829319173142
2021-10-27,A,-0.029018136335209554,0.016964695093993676,0.19371775793741508,0.19911539814863466,-0.13398036590807683,-0.020546180600283348
2021-10-28,A,-0.02650000000000008,0.016511127063890907,0.194255643696652,0.19908704515922665,-0.13119143239625175,-0.01502311248073962
2021-10-29,A,-0.000253919888275167,0.028875677794473198,0.19149703242829577,0.20022416130380888,-0.1215417224453369,-0.041843926598514214
2021-11-01,A,0.006859414065004232,0.020798128168464824,0.18846984740845946,0.2001044416597191,-0.12394020526550642,-0.0563478925251496
2021-11-02,A,0.03603307954843782,0.023206067284630816,0.1680939698052437,0.20026881757597906,-0.11953369031682293,-0.043458980044345785
2021-11-03,A,0.03378422531529757,0.020381836945304377,0.16782924137850272,0.20008953196924545,-0.11758143685854539,-0.05606826801517051
2021-11-04,A,0.026033192320208176,0.012524084778420042,0.16848930279822633,0.2000812934738745,-0.12064926372155282,-0.039200761179828736
2021-11-05,A,0.007017769765645054,-0.0008304586687108984,0.16754891590371504,0.200459784716745,-0.12756581883087914,-0.016686912601496018
2021-11-08,A,0.05555191185151176,0.028239202657807327,0.18054321315493585,0.20862231935758116,-0.10229808121374384,-0.02876848514974517
2021-11-09,A,0.06525796560458597,0.021019677996422237,0.1712097910134369,0.20916638939262797,-0.10860107095046856,-0.032538639634565936
2021-11-10,A,0.07657992565055771,0.0071451153967752035,0.1617888731054311,0.20829970857247657,-0.11155734047300314,-0.018960321446509387
2021-11-11,A,0.05704966049793625,-0.0027632983734220407,0.15742255648507192,0.20795989709742604,-0.11429049531459179,-0.01574406448768817
2021-11-12,A,0.05432859296153092,-0.007342506324427678,0.1549248322653265,0.20653960707262564,-0.10263275323516285,-0.05594231725509702
2021-11-15,A,0.02942519736412863,-0.019451867503573417,0.17212532677301473,0.2096349078423553,-0.11992414100847837,-0.021992647990873415
2021-11-16,A,0.042705775940043766,-0.009998773156668084,0.18554331354932108,0.2130431748969317,-0.09978804105310135,-0.06561744841687822
2021-11-17,A,0.038041382855674044,-0.036559909345738606,0.18516811164799218,0.20498535492323164,-0.09895136099955382,-0.06264702240931042
2021-11-18,A,0.028999301986166515,-0.03550823767322908,0.18115428108659834,0.20506760573648872,-0.09549308344489071,-0.0723976319684263
2021-11-19,A,0.04689690327513718,-0.03352941176470581,0.18437823421251312,0.20558643221886597,-0.0835564480142793,-0.0629336579427876
2021-11-22,A,0.0304488193960879,-0.045670399249574944,0.18782207845994342,0.20618140632991652,-0.09203480589022761,-0.03685956505713228
2021-11-23,A,-0.022483263862574265,-0.10686670513560304,0.25688768021788205,0.22508738884848656,-0.13665774207942882,0.019511564801653947
2021-11-24,A,-0.03299829319173142,-0.11878564433435113,0.25956653531685436,0.22586135233399143,-0.14675368139223566,0.03771981434268157
2021-11-26,A,-0.020546180600283348,-0.12507910937230315,0.2527053423341979,0.22590597798402076,-0.15177376171352075,0.046754783981061365
2021-11-29,A,-0.01502311248073962,-0.13189611271431,0.25461064956921764,0.22376920875245004,-0.14424364123159317,0.04712553773953854
2021-11-30,A,-0.041843926598514214,-0.14002393571550686,0.2565206901656444,0.22537763829875562,-0.1582998661311914,0.06613651424784628
2021-12-01,A,-0.0563478925251496,-0.15525790823596453,0.2623937496769491,0.22745657213853865,-0.17330432842481036,0.07718777410431144
2021-12-02,A,-0.043458980044345785,-0.15183687226154363,0.27158851764416375,0.2288651386001614,-0.15779785809906288,0.03636002384263848
2021-12-03,A,-0.05606826801517051,-0.16705711735832207,0.27287318965724894,0.22864275877372783,-0.16705711735832207,0.012455635170427914
2021-12-06,A,-0.039200761179828736,-0.14770425388251185,0.27905646938446355,0.2308536310534585,-0.15512048192771088,-0.018947646398626783
2021-12-07,A,-0.016686912601496018,-0.13948413808538007,0.2842143548508611,0.23304355540982757,-0.1421240517626059,-0.03042912873862158
2021-12-08,A,-0.02876848514974517,-0.11803870676522032,0.27067053834918553,0.23563336893546327,-0.1281236055332441,-0.07139658371185464
2021-12-09,A,-0.032538639634565936,-0.12763076228629455,0.27203220053059374,0.23628331640252073,-0.13760597947344932,-0.06112153159562783
2021-12-10,A,-0.018960321446509387,-0.09193398419339849,0.2751100997426165,0.23113317820841878,-0.12840249888442667,-0.061564059900166446
2021-12-13,A,-0.01574406448768817,-0.09355063217724158,0.2749972829831704,0.2310540409654253,-0.12823516287371717,-0.04338089449101035
2021-12-14,A,-0.05594231725509702,-0.1260716957247252,0.28602161618164684,0.23633469542160487,-0.15283355644801433,-0.044179615485909984
2021-12-15,A,-0.021992647990873415,-0.1094759926131117,0.28618743965178445,0.23905716962802423,-0.1392793395805444,-0.062406843367247666
2021-12-16,A,-0.06561744841687822,-0.13303437967115095,0.2820293137382324,0.24243400032808715,-0.15885765283355635,-0.06850132625994698
2021-12-17,A,-0.06264702240931042,-0.11626006770164599,0.28281282085583964,0.24133813338474794,-0.15539937527889347,-0.072579579976225
2021-12-20,A,-0.0723976319684263,-0.12260849276714891,0.2819795136799203,0.2414722427354011,-0.16097724230254362,-0.07272969020077114
2021-12-21,A,-0.0629336579427876,-0.10716771050800278,0.29175928727831035,0.24634000396906178,-0.14123159303882193,-0.10684593400883358
2021-12-22,A,-0.03685956505713228,-0.09255079006772016,0.299750515166727,0.24947651662492548,-0.12550200803212852,-0.11902028319938762
2021-12-23,A,0.019511564801653947,-0.08468677494199528,0.24567738062097366,0.24997354319105294,-0.11981258366800529,-0.14721166032953115
2021-12-27,A,0.03771981434268157,-0.04591898064671229,0.24173162991561112,0.240816843419228,-0.11456938866577415,-0.1589391457729622
2021-12-28,A,0.046754783981061365,-0.004502814258911858,0.2400850450588696,0.22794867531852908,-0.11211512717536809,-0.17018469656992086
2021-12-29,A,0.04712553773953854,0.00406250000000008,0.240211787599586,0.22868914342206959,-0.10391566265060237,-0.14684095860566448
2021-12-30,A,0.06613651424784628,0.021265790643052007,0.23043371714300792,0.22648871145780844,-0.10263275323516285,-0.13401292889109895
2021-12-31,A,0.07718777410431144,0.023463042502724463,0.22127034727180733,0.22613813196883042,-0.10949352967425252,-0.11663012840588793
2022-01-03,A,0.03636002384263848,0.027041218167497938,0.22834665622168338,0.22478015203559537,-0.1271753681392236,-0.0782208588957054
2022-01-04,A,0.012455635170427914,-0.012023786185715202,0.25640278111295545,0.234863644078946,-0.15668228469433287,-0.0621734241682651
2022-01-05,A,-0.018947646398626783,-0.03286690530426306,0.2585055729473774,0.23715748986700935,-0.17112896028558677,-0.05033647375504702
2022-01-06,A,-0.03042912873862158,-0.03991758949266022,0.2523462367496803,0.23618773995304715,-0.16822846943328873,-0.0586775751072961
2022-01-07,A,-0.07139658371185464,-0.0480094444808814,0.2582376997917526,0.2392832462956492,-0.19037260151717983,-0.029900103341371054
2022-01-10,A,-0.06112153159562783,-0.03239568057592335,0.2570227070762039,0.2372295256067481,-0.1903168228469434,-0.004960044089280746
2022-01-11,A,-0.061564059900166446,-0.008854342683338956,0.25671149979287916,0.23657918461583505,-0.18206157965194114,-0.033960720130932875
2022-01-12,A,-0.04338089449101035,-0.004726401278125514,0.26817090613843475,0.23784391395337784,-0.16605310129406525,-0.08233562972376429
2022-01-13,A,-0.044179615485909984,-0.048627039779802206,0.26918421126697023,0.2426243319713091,-0.19026104417670686,-0.06860921678032639
2022-01-14,A,-0.062406843367247666,-0.05604488810595687,0.2610956945529031,0.24245663274760787,-0.1929941990182954,-0.06061653303842973
2022-01-18,A,-0.06850132625994698,-0.09245380540121462,0.2680050037272863,0.24795420724496509,-0.21647701918786255,-0.03787285541396734
2022-01-19,A,-0.072579579976225,-0.09760956175298807,0.2669167645288504,0.24757620540860645,-0.2167001338688085,-0.07249163284198534
2022-01-20,A,-0.07272969020077114,-0.1149184592931024,0.26694131573207697,0.24610189044114084,-0.22199910754127627,-0.05326928591912805
2022-01-21,A,-0.10684593400883358,-0.1238052759016185,0.25032842369455804,0.24729271013194068,-0.23298750557786707,-0.05105083266671506
2022-01-24,A,-0.11902028319938762,-0.12565677027283662,0.23818940455206744,0.24703066575393823,-0.2295850066934404,-0.0877497827975674
2022-01-25,A,-0.14721166032953115,-0.15011999494758121,0.24311939421033799,0.2513526047594986,-0.2493864346273985,-0.0477075128186073
2022-01-26,A,-0.1589391457729622,-0.15601491876856943,0.23818620879346425,0.25156574162191697,-0.2552989736724677,0.0016478166429481078
2022-01-27,A,-0.17018469656992086,-0.14923354373309283,0.23498182768792797,0.2500221767887555,-0.2632195448460508,-0.0130971307441895
2022-01-28,A,-0.14684095860566448,-0.12005649717514122,0.2788339040856265,0.2623526162230726,-0.23549754573850956,-0.03742886327155992
2022-01-31,A,-0.13401292889109895,-0.1153724045971174,0.2895085866402576,0.263654225141564,-0.22289156626506024,-0.04421475739305192
2022-02-01,A,-0.11663012840588793,-0.102062905895836,0.29679426797194186,0.2651443105500598,-0.21335341365461846,-0.027370063107140408
2022-02-02,A,-0.0782208588957054,-0.08622109597719341,0.30773600541342727,0.26927735109936946,-0.19544846050870146,-0.07175540765391031
2022-02-03,A,-0.0621734241682651,-0.10372945638432363,0.2921160134029016,0.27099469620642863,-0.20911423471664436,-0.08075322660272222
2022-02-04,A,-0.05033647375504702,-0.10485252140818269,0.2876227952402401,0.27104148157894303,-0.21285140562248994,-0.08361678004535156
2022-02-07,A,-0.0586775751072961,-0.10255098778850458,0.28700343521146215,0.2708502342238809,-0.2170348058902276,-0.050651848685616674
2022-02-08,A,-0.029900103341371054,-0.12507766869640857,0.27399356468894237,0.26385090390514115,-0.21458054439982155,-0.04601945884525238
2022-02-09,A,-0.004960044089280746,-0.09617670984293847,0.289643914257323,0.26940153854084353,-0.19433288710397145,-0.09782608695652173
2022-02-10,A,-0.033960720130932875,-0.11062280261175295,0.29440269606883734,0.27172138958506126,-0.20983935742971893,-0.09939291260765215
2022-02-11,A,-0.08233562972376429,-0.13596574091567482,0.3014417526611495,0.2781636184278553,-0.23471664435519868,-0.05043731778425642
2022-02-14,A,-0.06860921678032639,-0.15955992043759315,0.29018240468537126,0.2774700266536973,-0.24581659973226233,-0.0015531395606834808
2022-02-15,A,-0.06061653303842973,-0.13861072379262263,0.29163353480770204,0.2758050075476446,-0.24191209281570725,0.006695607387241509
2022-02-16,A,-0.03787285541396734,-0.16258752091207618,0.2758804033326671,0.27111344574287644,-0.24615127175368134,0.029374768775434656
2022-02-17,A,-0.07249163284198534,-0.19369815525566414,0.3005996688145201,0.2791881600652053,-0.27348282016956715,0.060575815738963534
2022-02-18,A,-0.05326928591912805,-0.18568080907745432,0.3061089257860999,0.28092768336740004,-0.26344265952699686,0.05482771677394904
2022-02-22,A,-0.05105083266671506,-0.2057821059038345,0.30509952410889213,0.2794801130700036,-0.2721441320838911,0.0282780289677369
2022-02-23,A,-0.0877497827975674,-0.2259491338002212,0.3233930107326956,0.28603760101605236,-0.29718875502008035,0.08261904761904759
2022-02-24,A,-0.0477075128186073,-0.1720506525390877,0.32143481473880164,0.2738576808821584,-0.2851963409192324,0.05899336714787351
2022-02-25,A,0.0016478166429481078,-0.1257762960057528,0.35721244501254357,0.28849470861385085,-0.2540718429272647,0.012637403723921414
2022-02-28,A,-0.0130971307441895,-0.14276320115736163,0.36628778272923346,0.292124021165957,-0.27286925479696555,0.06182878183491858
2022-03-01,A,-0.03742886327155992,-0.1400730022161386,0.3428153508222396,0.2926834116076568,-0.2641120035698349,0.02675661335556745
2022-03-02,A,-0.04421475739305192,-0.11756129887342615,0.3389296560307532,0.29213560839144187,-0.2572512271307452,-0.006233103033943976
2022-03-03,A,-0.027370063107140408,-0.07448890088388116,0.3536666141001831,0.2971482572566045,-0.23488398036590818,-0.02332871619158705
2022-03-04,A,-0.07175540765391031,-0.11325253328034979,0.35096212912056207,0.29783816431429194,-0.25317938420348063,0.006871312271267582
2022-03-07,A,-0.08075322660272222,-0.1271680171432399,0.35713939808979567,0.3013960017981554,-0.27298081213743863,0.022402946140862356
2022-03-08,A,-0.08361678004535156,-0.14623357760612665,0.35740630348065683,0.29977599253994375,-0.27867023650156186,0.026214042684812977
2022-03-09,A,-0.050651848685616674,-0.13355006501950595,0.3766100456294128,0.30487348856866214,-0.25669344042838027,0.0200360198108962
2022-03-10,A,-0.04601945884525238,-0.1406180026869681,0.3778640014131403,0.30328531627555433,-0.25072512271307446,0.004019950867267141
2022-03-11,A,-0.09782608695652173,-0.15716965267447136,0.3755831288493191,0.3078533606547271,-0.27314814814814814,0.0072903077277262085
2022-03-14,A,-0.09939291260765215,-0.18354025342378089,0.3764640163410534,0.30883827959684845,-0.28837572512271303,-0.01716569995297068
2022-03-15,A,-0.05043731778425642,-0.16642139612259255,0.37344097112248803,0.3125524385759046,-0.27331548415885765,-0.015274792754068178
2022-03-16,A,-0.0015531395606834808,-0.11114037397945742,0.39320719135217586,0.3176971342256069,-0.24698795180722888,-0.06340740740740747
2022-03-17,A,0.006695607387241509,-0.113343270040827,0.39557208405575145,0.3171673540779907,-0.23683623382418573,-0.09486917117380489
2022-03-18,A,0.029374768775434656,-0.07745358090185683,0.39874374110993427,0.3163701274394482,-0.22400713966979025,-0.09049741230592301
2022-03-21,A,0.060575815738963534,-0.08770307753269058,0.37591273716217094,0.3164123381323997,-0.22947344935296754,-0.06348631822788464
2022-03-22,A,0.05482771677394904,-0.07399282010370956,0.37441204935861827,0.3167960962431598,-0.22305890227576974,-0.10050972790580792
2022-03-23,A,0.0282780289677369,-0.1284749285528709,0.3959463620333802,0.32069288805040214,-0.251561802766622,-0.09584140706513644
2022-03-24,A,0.08261904761904759,-0.12992728664370456,0.37640909518481735,0.32027405617717764,-0.23912315930388217,-0.10966937907778018
2022-03-25,A,0.05899336714787351,-0.1399873257287706,0.37459228706297065,0.3198623585220011,-0.24302766622043726,-0.13094097708348695
2022-03-28,A,0.012637403723921414,-0.1469068917727102,0.34450959773004625,0.31943368186554244,-0.2446452476572959,-0.1309998523113276
2022-03-29,A,0.06182878183491858,-0.13041839427063717,0.3384401644048425,0.3230210379848691,-0.22791164658634544,-0.12541540239849724
2022-03-30,A,0.02675661335556745,-0.1568004979769686,0.3469842925658691,0.32448938561468493,-0.24442213297634985,-0.1195186771002511
2022-03-31,A,-0.006233103033943976,-0.1774614619592242,0.3558278896955067,0.32698320004606557,-0.26188085676037476,-0.09642560266001676
2022-04-01,A,-0.02332871619158705,-0.16085186345129976,0.34191787791987704,0.3282516398310909,-0.25273315484158854,-0.08636261849667826
2022-04-04,A,0.006871312271267582,-0.1384841513292433,0.3321721838820767,0.3268150598275116,-0.24804774654172246,-0.06312588086937176
2022-04-05,A,0.022402946140862356,-0.11859249950393547,0.32063741160597775,0.3210277782004254,-0.25669344042838027,-0.08337085396968325
2022-04-06,A,0.026214042684812977,-0.10693135935397036,0.31957255956199826,0.31955390162454766,-0.2597612672913877,-0.08763469218596942
2022-04-07,A,0.0200360198108962,-0.08845225321888406,0.31312689423649426,0.3235722662711376,-0.24180053547523428,-0.16788052674170528
2022-04-08,A,0.004019950867267141,-0.07082328625559764,0.31353319484236636,0.31974361688089703,-0.24771307452030344,-0.1351671980425595
2022-04-11,A,0.0072903077277262085,-0.0957564067236154,0.30985466674905116,0.32386857285899795,-0.2678491744756806,-0.13157092792930059
2022-04-12,A,-0.01716569995297068,-0.14491271140207307,0.34008186668237017,0.3343369831892138,-0.3005912539045069,-0.07384958928144192
2022-04-13,A,-0.015274792754068178,-0.14193030566517295,0.34173042676679455,0.3353550385028727,-0.2844154395359215,-0.06945202276093221
2022-04-14,A,-0.06340740740740747,-0.12902114762003158,0.3172854697300821,0.3318608243829693,-0.2947344935296743,-0.04856058209427394
2022-04-18,A,-0.09486917117380489,-0.14404202377661046,0.317025208374195,0.3339295452114501,-0.3092369477911646,-0.006136950904392813
2022-04-19,A,-0.09049741230592301,-0.09923827151704989,0.32161661737161873,0.3327868902559073,-0.29423248549754577,-0.045364735635817555
2022-04-20,A,-0.06348631822788464,-0.07875810012105677,0.33442619411088825,0.33619547892591506,-0.2783913431503793,-0.053876478318002574
2022-04-21,A,-0.10050972790580792,-0.10173501577287059,0.3458720591163274,0.3415067385157244,-0.30114904060687187,-0.001277037273525461
2022-04-22,A,-0.09584140706513644,-0.11773689186240999,0.34045650126442817,0.3459287208606417,-0.3232931726907631,0.038410814375206215
2022-04-25,A,-0.10966937907778018,-0.12069215175209969,0.3324318326142568,0.34574948528970706,-0.3225680499776885,0.024372169617126405
2022-04-26,A,-0.13094097708348695,-0.12357880656907183,0.34232444346851143,0.34670586112257445,-0.3421463632307006,0.020688485670679935
2022-04-27,A,-0.1309998523113276,-0.11856789753576502,0.34231382120595666,0.346491052806252,-0.3435966086568496,0.052430319510536894
2022-04-28,A,-0.12541540239849724,-0.08350367173896589,0.34989968097035373,0.35130402301423463,-0.3247434181169121,0.0783908805550968
2022-04-29,A,-0.1195186771002511,-0.12979716912301187,0.34700951140939784,0.34334428541694306,-0.33472780008924585,0.06950616248847163
2022-05-02,A,-0.09642560266001676,-0.14175997703129484,0.34224012178221785,0.3414221891151781,-0.3330544399821509,0.029438822447102275
2022-05-03,A,-0.08636261849667826,-0.13209955328653478,0.35139775207716323,0.34413462651231835,-0.31726907630522083,0.054738562091503074
2022-05-04,A,-0.06312588086937176,-0.12437603993344437,0.3714844569300852,0.34726516320671863,-0.2955153949129853,0.017339667458432295
2022-05-05,A,-0.08337085396968325,-0.13851470484519346,0.3848857800580371,0.35149850815982286,-0.3186635430611334,0.04486287351616847
2022-05-06,A,-0.08763469218596942,-0.14200680272108845,0.38526130187090724,0.35171249886061634,-0.32463186077643913,0.0645853980839115
2022-05-09,A,-0.16788052674170528,-0.19420104010828532,0.42600285198835486,0.3740136276498474,-0.36908746095493083,0.12138626116170093
2022-05-10,A,-0.1351671980425595,-0.17164974078545558,0.44754347120779236,0.38009504639151315,-0.3493975903614458,0.06430041152263377
2022-05-11,A,-0.13157092792930059,-0.2108141788978123,0.4454500107810555,0.37769357979063467,-0.3641789379741187,0.057724361786121614
2022-05-12,A,-0.07384958928144192,-0.18022024565861927,0.43052850592047937,0.3788915119904606,-0.3522423025435074,0.0012916559028675056
2022-05-13,A,-0.06945202276093221,-0.12988338192419824,0.4345945865606065,0.3793036350013746,-0.33411423471664436,-0.02822918411794262
2022-05-16,A,-0.04856058209427394,-0.11027290880852014,0.43406656898485063,0.3789102774729001,-0.3289825970548862,-0.03183707398171243
2022-05-17,A,-0.006136950904392813,-0.09440070634979025,0.43689782143139483,0.3818937321976214,-0.3134761267291388,-0.06597335066623333
2022-05-18,A,-0.045364735635817555,-0.10625231224565301,0.4340436989188308,0.3833741914967027,-0.32624944221329766,-0.0668929547147944
2022-05-19,A,-0.053876478318002574,-0.06026871401151623,0.42873093361679676,0.3778864100815218,-0.31726907630522083,-0.06960784313725499
2022-05-20,A,-0.001277037273525461,-0.0524043922756533,0.42297001176305976,0.37958908690129456,-0.30204149933065594,-0.09054583233437219
2022-05-23,A,0.038410814375206215,-0.034562035405011904,0.4070293608279142,0.3791730473067197,-0.2973003123605533,-0.05858072709953965
2022-05-24,A,0.024372169617126405,-0.01261904761904764,0.4101540514905976,0.3736433087380157,-0.3060575635876841,-0.02507836990595602
2022-05-25,A,0.020688485670679935,-0.06063207179087016,0.4135762230673993,0.37757410584139545,-0.3285363676929942,0.0015783352716398635
2022-05-26,A,0.052430319510536894,-0.07388020638600157,0.42409526920878055,0.37166387061450623,-0.3091811691209282,-0.0548243843358901
2022-05-27,A,0.0783908805550968,0.0014575023013194688,0.4518546014061979,0.3842551595849893,-0.2718094600624721,-0.0968977403293757
2022-05-31,A,0.06950616248847163,-0.033123626165390774,0.4569503847276022,0.38627009663763434,-0.2884872824631861,-0.06890874882408282
2022-06-01,A,0.029438822447102275,-0.07562331030339431,0.47619276875655314,0.3919542517897443,-0.3134203480589023,-0.03152165082460001
2022-06-02,A,0.054738562091503074,-0.05883210614565859,0.4982064359985792,0.39969144937499973,-0.27989736724676484,-0.06615027110766847
